package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
skyfield;2804217;https://github.com/skyfielders/python-skyfield;646;2021-03-21;20;;46;393;100;11;42;258;25
pytest-env;3145783;https://github.com/mobiledynasty/pytest-env;139;2017-06-16;0;;7;2;2;115;5;1437;126
collectd-nvidianvml;1773276;https://github.com/cvisionlabops/collectd-nvidianvml;1;2017-04-13;0;;0;0;;;;;
naked;2647102;https://github.com/chrissimpkins/naked;111;2019-03-29;4;;4;8;8;101;3;;
pytest-instafail;3729898;https://github.com/pytest-dev/pytest-instafail;86;2020-06-14;0;;3;7;7;50;7;10325;35
tensorboardx;3966972;https://github.com/lanpa/tensorboardx;6861;2021-03-13;10;125;56;349;100;53;64;10614;199
folium;2924757;https://github.com/python-visualization/folium;5196;2021-03-09;15;136;130;692;100;22;117;8909;126
nose-timer;1847182;https://github.com/mahmoudimus/nose-timer;117;2021-03-09;1;;1;38;38;158;21;986;59
resampy;3852136;https://github.com/bmcfee/resampy;155;2019-08-16;2;100;11;41;41;60;5;;
skyfield-data;2710368;https://github.com/brunobord/skyfield-data;5;2020-12-18;2;75;0;6;6;12;;;
flake8-import-order;2988009;https://github.com/pycqa/flake8-import-order;234;2020-07-29;3;;9;83;83;68;36;;
probableparsing;3762710;https://github.com/datamade/probableparsing;3;2016-03-28;0;;1;0;;;;;
ibm-db-sa;509128;https://github.com/ibmdb/python-ibmdbsa;20;2021-03-05;1;;23;38;38;200;10;;
pyotp;6436360;https://github.com/pyauth/pyotp;1624;2021-03-02;1;150;3;61;60;119;;2681;107
usaddress;3597165;https://github.com/datamade/usaddress;1165;2018-07-17;5;;97;171;100;95;14;298;27
wget;3606280;https://github.com/steveej/python-wget;38;2014-10-04;0;;2;0;;;;10227;368
django-nose;2699297;https://github.com/jazzband/django-nose;862;2021-03-09;2;261;75;132;100;210;50;7250;160
django-phonenumber-field;2951199;https://github.com/stefanfoulis/django-phonenumber-field;1051;2021-01-21;4;;40;122;100;171;82;;
timeout-decorator;3045433;https://github.com/pnpnpn/timeout-decorator;402;2020-11-15;0;;22;13;13;46;15;1030;96
requests-kerberos;2903999;https://github.com/requests/requests-kerberos;219;2019-07-02;1;234;29;55;55;130;21;1055;65
google-compute-engine;1825748;https://github.com/googlecloudplatform/compute-image-packages;349;2020-07-20;13;34;16;159;100;60;79;637;22
verboselogs;1255195;https://github.com/xolox/python-verboselogs;20;2017-08-07;0;;1;4;4;64;4;;
django-ipware;3182336;https://github.com/un33k/django-ipware;714;2021-02-10;1;;2;34;34;19;14;2990;85
flake8-quotes;3257249;https://github.com/zheller/flake8-quotes;123;2020-05-12;1;;3;39;37;57;25;2699;187
pdfrw;1389899;https://github.com/pmaupin/pdfrw;1420;2018-02-16;3;530;91;61;61;78;15;1561;51
django-mysql;1821371;https://github.com/adamchainz/django-mysql;411;2021-03-19;13;;50;171;100;107;23;;
cement;2549924;https://github.com/datafolklabs/cement;1012;2020-09-02;10;;65;453;100;82;41;5532;121
geomet;4931950;https://github.com/geomet/geomet;123;2021-01-20;4;484;6;18;18;385;8;;
flake8-bugbear;3523009;https://github.com/pycqa/flake8-bugbear;519;2021-03-08;2;63;32;52;52;60;36;2850;358
tifffile;7673026;https://github.com/cgohlke/tifffile;120;2021-03-18;19;;1;68;68;5;;;
altair;6486434;https://github.com/altair-viz/altair;6506;2021-02-24;46;87;189;1306;100;41;116;8967;146
clickhouse-cityhash;2152600;https://github.com/xzkostyan/python-cityhash;4;2019-11-18;2;;;;;;;;
dominate;3299102;https://github.com/knio/dominate;1196;2020-12-01;3;288;7;100;99;238;18;26561;56
macholib;1582507;https://github.com/ronaldoussoren/macholib;41;2020-06-25;16;;14;21;21;241;2;;
aiobotocore;18325049;https://github.com/aio-libs/aiobotocore;631;2021-03-17;10;37;28;174;100;51;33;558;59
google-cloud-dlp;5586017;https://github.com/googleapis/python-dlp;12;2021-03-16;10;22;3;21;21;9;37;449;7
flask-socketio;2946478;https://github.com/miguelgrinberg/flask-socketio;4179;2021-02-07;4;;60;1342;100;1;56;16903;164
eli5;3369343;https://github.com/eli5-org/eli5;16;2021-01-25;637;;0;0;;;17;899;34
pysnmp;2463583;https://github.com/etingof/pysnmp;391;2019-12-15;31;88;160;149;100;13;23;;
wordcloud;2854197;https://github.com/amueller/word_cloud;7951;2021-03-01;5;278;79;349;100;26;58;9429;129
httpretty;2563102;https://github.com/gabrielfalcao/httpretty;1857;2021-01-17;5;;83;127;100;599;88;4041;250
django-mptt;2747182;https://github.com/django-mptt/django-mptt;2480;2021-03-04;8;116;106;396;100;135;122;8622;215
bidict;3564629;https://github.com/jab/bidict;780;2021-03-12;5;69;1;43;43;66;11;;
pmdarima;3634679;https://github.com/alkaline-ml/pmdarima;840;2021-02-24;21;50;18;209;100;18;13;787;33
aws-encryption-sdk;2919957;https://github.com/aws/aws-encryption-sdk-python;160;2021-03-17;8;189;65;79;79;101;25;;
rfc3987;3792197;https://github.com/dgerber/rfc3987;42;2018-07-29;0;;0;9;9;30;5;;
onnx;3320555;https://github.com/onnx/onnx;9931;2021-03-18;40;76;451;976;100;8;186;2569;153
django-allauth;2847501;https://github.com/pennersr/django-allauth;6317;2021-02-23;18;;267;1390;100;33;492;58413;121
attrdict;2644525;https://github.com/bcj/attrdict;236;2019-02-01;1;894;12;17;17;36;5;4167;198
pyvirtualdisplay;4793480;https://github.com/ponty/pyvirtualdisplay;367;2021-02-27;2;;13;36;36;178;11;3471;68
rtree;2724966;https://github.com/toblerity/rtree;390;2021-03-20;3;254;19;110;100;183;26;7979;88
catboost;5293687;https://github.com/catboost/catboost;5767;2021-03-22;348;18;320;1070;100;19;201;;
pysmi;2297936;https://github.com/etingof/pysmi;96;2020-03-21;5;154;15;27;27;41;8;;
azureml-sdk;3671205;https://github.com/azure/machinelearningnotebooks;2208;2021-03-10;35;13;129;866;100;18;51;;
azure-multiapi-storage;3439995;https://github.com/azure/azure-multiapi-storage-python;3;2021-02-20;1;52;;;;;9;;
nose-exclude;1531815;https://github.com/kgrandis/nose-exclude;20;2017-02-01;0;;5;1;1;0;8;;
aioprometheus;3410055;https://github.com/claws/aioprometheus;64;2020-09-24;1;;4;9;9;8;6;39;11
connexion;3389353;https://github.com/zalando/connexion;3589;2020-08-10;17;17;346;421;100;42;146;4581;96
django-import-export;3316137;https://github.com/django-import-export/django-import-export;2064;2021-03-14;12;;76;661;100;56;154;9552;67
crypto;2365904;https://github.com/chrissimpkins/crypto;33;2016-01-04;2;;10;5;5;16;2;;
python-logstash;2457933;https://github.com/vklochan/python-logstash;391;2020-02-25;0;;21;26;26;353;12;1225;32
h2o;5959529;https://github.com/h2oai/h2o-3;5267;2021-03-22;341;;;;;;140;;
typeguard;7478645;https://github.com/agronholm/typeguard;605;2021-03-19;3;;30;112;100;77;18;;
pdfkit;2937758;https://github.com/jazzcore/python-pdfkit;1371;2021-03-20;2;;3;124;100;690;29;3744;82
htmlmin;3457937;https://github.com/mankyd/htmlmin;102;2017-12-07;1;;6;18;18;248;19;3246;85
pywebhdfs;363402;https://github.com/pywebhdfs/pywebhdfs;53;2017-01-26;1;;14;16;16;83;;;
librosa;3401985;https://github.com/librosa/librosa;4373;2021-03-03;30;109;64;786;100;8;71;9655;263
rope;2374566;https://github.com/python-rope/rope;1104;2021-03-20;21;;72;108;100;202;53;26498;116
swagger-spec-validator;2788593;https://github.com/yelp/swagger_spec_validator;88;2020-09-28;3;;18;42;42;54;24;;
contextvars;5583636;https://github.com/magicstack/contextvars;67;2019-04-01;0;548;2;7;7;51;4;;
lark-parser;3846079;https://github.com/lark-parser/lark;2306;2021-03-01;27;40;79;530;100;14;65;1071;238
venusian;5458065;https://github.com/pylons/venusian;60;2021-03-16;1;;7;29;29;306;19;;
mkdocs;3381845;https://github.com/mkdocs/mkdocs;11810;2021-02-28;17;;124;1353;100;30;170;10677;491
flask-httpauth;2126774;https://github.com/miguelgrinberg/flask-httpauth;954;2021-02-21;1;;4;77;76;80;27;11080;90
google-cloud-bigquery-datatransfer;1448778;https://github.com/googleapis/python-bigquery-datatransfer;21;2021-03-18;10;36;5;24;24;72;28;379;6
mechanize;2426447;https://github.com/python-mechanize/mechanize;501;2020-09-18;21;;1;45;44;16;12;3877;117
python-socketio;3141806;https://github.com/miguelgrinberg/python-socketio;2252;2021-03-10;6;;51;524;100;14;46;14816;182
diskcache;2555252;https://github.com/grantjenks/python-diskcache;993;2021-01-30;10;;11;138;100;38;20;;
cmake;4957690;https://github.com/scikit-build/cmake-python-distributions;50;2020-11-11;5;35;12;35;35;55;11;4315;92
python-engineio;3122610;https://github.com/miguelgrinberg/python-engineio;167;2021-03-11;7;;4;139;100;40;33;11779;79
django-webpack-loader;2646981;https://github.com/django-webpack/django-webpack-loader;2238;2021-03-11;2;125;50;96;95;31;39;6281;26
ws4py;3394672;https://github.com/lawouach/websocket-for-python;1078;2018-02-28;5;;54;107;100;173;46;1111;93
flask-testing;2606868;https://github.com/jarus/flask-testing;463;2020-12-24;1;300;39;44;41;162;32;11753;116
dropbox;2763847;https://github.com/dropbox/dropbox-sdk-python;701;2021-03-09;3;31;14;143;100;159;26;3207;110
audioread;3184398;https://github.com/beetbox/audioread;359;2020-10-20;2;;26;44;43;106;20;4390;37
scapy;4324956;https://github.com/secdev/scapy;6103;2021-03-17;87;3;44;1087;100;12;285;4370;162
ipaddr;2661749;https://github.com/google/ipaddr-py;178;2017-09-15;5;;8;111;100;18;6;5792;115
textblob;3149591;https://github.com/sloria/textblob;7590;2021-03-22;5;74;77;150;100;202;26;10707;152
soundfile;3903156;https://github.com/bastibe/pysoundfile;4;2020-05-26;0;;;;;;;555;39
pydash;3104087;https://github.com/dgilland/pydash;729;2021-03-10;11;;8;87;87;46;20;;
pywinrm;2948348;https://github.com/diyan/pywinrm;842;2019-11-04;2;289;42;167;100;188;24;1368;41
tokenizers;8080154;https://github.com/huggingface/tokenizers;4356;2021-03-16;90;7;84;314;100;8;40;3288;55
stackprinter;3137488;https://github.com/cknd/stackprinter;1131;2020-12-15;5;77;7;13;13;54;6;38;13
facebook-business;3752504;https://github.com/facebook/facebook-python-business-sdk;851;2021-03-02;7;24;;;;;60;;
pytimeparse;3294098;https://github.com/wroberts/pytimeparse;195;2019-11-25;1;236;11;5;5;83;6;957;90
transformers;7311166;https://github.com/huggingface/transformers;42699;2021-03-22;235;14;487;5775;100;1;783;8329;416
django-compressor;2260264;https://github.com/django-compressor/django-compressor;2440;2021-01-12;11;;99;492;100;37;180;;
django-countries;2757157;https://github.com/smileychris/django-countries;961;2021-03-17;6;;8;212;100;56;41;;
ptvsd;2291372;https://github.com/microsoft/ptvsd;492;2020-05-04;35;22;0;1291;100;15;25;;
jsonref;2450836;https://github.com/gazpachoking/jsonref;63;2018-10-07;1;;8;10;10;182;6;;
hashids;2558757;https://github.com/davidaurelio/hashids-python;1185;2020-09-07;1;;4;17;17;279;8;;
autograd;3588000;https://github.com/hips/autograd;5168;2021-03-03;18;1156;142;218;100;31;47;1530;99
mathematics-dataset;2992865;https://github.com/deepmind/mathematics_dataset;1357;2020-07-12;0;;1;10;10;12;5;;
public;1537554;https://github.com/andrewp-as-is/public.py;10;2020-12-03;;;0;4;4;220;;;
awsebcli;2399481;https://github.com/aws/aws-elastic-beanstalk-cli-setup;246;2020-03-16;4;240;29;40;40;29;9;;
luigi;4138329;https://github.com/spotify/luigi;14341;2021-02-23;38;52;53;840;100;114;460;1286;72
pyquery;2722696;https://github.com/gawel/pyquery;1976;2021-03-09;4;;43;118;100;135;38;9970;368
mongomock;2696591;https://github.com/mongomock/mongomock;616;2021-03-12;9;86;44;288;100;30;122;;
django-multiselectfield;758936;https://github.com/goinnn/django-multiselectfield;324;2021-02-14;1;281;20;58;58;130;21;2345;14
path-py;2393244;https://github.com/jaraco/path;947;2021-02-21;9;38;2;121;100;98;34;;
glfw;1996408;https://github.com/florianrhiem/pyglfw;136;2021-02-28;1;100;1;40;40;6;8;1558;38
fastapi;5359176;https://github.com/tiangolo/fastapi;28735;2021-03-01;55;8;515;1402;100;3;216;;
jsonpath-ng;3474091;https://github.com/h2non/jsonpath-ng;207;2021-02-16;3;;39;8;8;306;;;
bashlex;5751557;https://github.com/idank/bashlex;344;2020-05-30;0;;19;15;15;59;8;74;10
asyncpg;2764557;https://github.com/magicstack/asyncpg;4755;2021-03-17;12;53;105;401;100;39;46;4261;198
salesforce-bulk;2192837;https://github.com/heroku/salesforce-bulk;164;2020-11-12;1;;11;35;35;263;15;;
translationstring;2103441;https://github.com/pylons/translationstring;24;2020-07-09;1;409;8;6;6;282;14;;
webcolors;3600600;https://github.com/ubernostrum/webcolors;82;2020-12-12;2;;1;8;8;43;3;;
premailer;2250040;https://github.com/peterbe/premailer;942;2020-07-06;2;;48;59;58;150;58;1651;81
collections-extended;5392030;https://github.com/mlenzen/collections-extended;32;2021-02-08;5;;24;106;100;112;4;;
fake-useragent;3286084;https://github.com/hellysmile/fake-useragent;2362;2020-09-22;1;;30;49;49;114;6;8107;194
m3u8;1892438;https://github.com/globocom/m3u8;1064;2020-12-23;3;77;16;88;87;153;62;449;38
jwcrypto;3048217;https://github.com/latchset/jwcrypto;233;2021-02-08;2;138;5;88;87;93;23;1390;67
brotlipy;3611243;https://github.com/python-hyper/brotlicffi;113;2021-01-28;6;;6;27;27;211;14;;
locustio;2198079;https://github.com/locustio/locust;15644;2021-03-11;21;67;51;1069;100;8;166;1057;19
azure-functions-devops-build;2310812;https://github.com/azure/azure-functions-devops-build;12;2020-01-03;6;;10;5;5;30;4;;
cufflinks;2385605;https://github.com/santosjorge/cufflinks;2117;2021-02-25;5;;69;121;100;43;30;2859;45
python3-saml;3107239;https://github.com/onelogin/python3-saml;385;2021-03-08;7;97;43;101;100;57;50;523;31
vsts-cd-manager;2302722;https://github.com/microsoft/vsts-cd-manager;7;2020-01-31;1;;3;0;;;5;;
javaproperties;2406389;https://github.com/jwodder/javaproperties;17;2021-03-21;5;153;0;10;10;21;;;
geohash;4091242;https://github.com/vinsci/geohash;259;2015-01-08;0;;5;0;;;;253;10
gql;2593163;https://github.com/graphql-python/gql;684;2020-12-14;2;157;13;86;86;165;23;1030;65
python-whois;1820914;https://github.com/richardpenman/whois;113;2020-11-20;3;;17;20;20;115;20;976;30
dash;3016299;https://github.com/plotly/dash;14170;2021-03-10;51;32;403;562;100;13;63;18271;250
xmlsec;3724521;https://github.com/mehcode/python-xmlsec;70;2020-10-29;4;81;9;84;84;214;21;;
rollbar;2633886;https://github.com/rollbar/pyrollbar;169;2021-02-19;6;36;27;140;100;162;71;769;33
oyaml;3983192;https://github.com/wimglenn/oyaml;112;2020-08-18;0;140;0;10;10;3;;672;106
pvlib;1890104;https://github.com/pvlib/pvlib-python;488;2021-03-18;17;49;105;506;100;35;63;173;26
django-celery-results;2714148;https://github.com/celery/django-celery-results;338;2021-01-27;2;141;26;87;87;182;34;;
ninja;3057224;https://github.com/scikit-build/ninja-python-distributions;16;2020-10-26;1;131;5;9;9;35;8;;
cftime;2556161;https://github.com/unidata/cftime;40;2021-03-06;15;57;4;102;100;63;24;1505;53
loguru;5101435;https://github.com/delgan/loguru;8456;2021-03-19;12;77;27;336;100;32;29;5145;709
editdistance;3058544;https://github.com/roy-ht/editdistance;468;2019-10-19;0;458;15;28;28;208;5;2730;84
django-widget-tweaks;1949514;https://github.com/jazzband/django-widget-tweaks;1536;2021-03-10;1;220;27;44;43;170;20;16661;71
xxhash;2650429;https://github.com/ifduyue/python-xxhash;226;2020-12-09;2;78;6;28;27;79;7;;
astropy;2782290;https://github.com/astropy/astropy;2652;2021-03-19;261;;1100;3491;100;11;389;23480;1121
mxnet;2317387;https://github.com/apache/incubator-mxnet;19345;2021-03-21;162;79;1700;7586;100;23;855;1824;67
dash-html-components;2945093;https://github.com/plotly/dash-html-components;133;2021-03-19;7;;16;37;36;247;24;;
warlock;1785574;https://github.com/bcwaldon/warlock;121;2020-02-09;1;268;9;11;11;332;17;;
django-oauth-toolkit;2276322;https://github.com/jazzband/django-oauth-toolkit;2203;2021-03-22;11;86;140;457;100;74;160;;
jsonlines;3712914;https://github.com/wbolster/jsonlines;129;2021-02-05;1;;7;41;41;81;6;;
rcssmin;2076596;https://github.com/ndparker/rcssmin;33;2019-03-10;0;;5;6;6;16;2;;
pykwalify;2617912;https://github.com/grokzen/pykwalify;251;2020-12-30;6;135;10;107;100;152;27;;
daphne;2436582;https://github.com/django/daphne;1492;2020-11-12;5;;33;219;100;16;53;8610;19
libsass;2452340;https://github.com/sass/libsass-python;486;2021-03-15;24;49;8;133;100;25;75;14133;135
jws;1086666;https://github.com/brianloveswords/python-jws;56;2017-09-21;1;;16;2;2;432;9;;
dulwich;2368131;https://github.com/dulwich/dulwich;1558;2021-03-21;24;18;53;313;100;75;161;1211;112
netcdf4;2598404;https://github.com/unidata/netcdf4-python;511;2021-02-18;41;57;99;647;100;16;52;4267;557
python-stdnum;2198540;https://github.com/arthurdejong/python-stdnum;300;2021-03-21;7;103;49;88;88;62;52;1514;72
thriftpy;1919664;https://github.com/thriftpy/thriftpy;1156;2018-09-29;7;86;40;89;89;39;42;;
python-openid;1449924;https://github.com/openid/python-openid;407;2020-09-02;16;;29;12;12;1114;17;6;2
pywinpty;2291297;https://github.com/spyder-ide/pywinpty;41;2019-12-04;8;77;8;68;68;10;7;25803;20
sqlalchemy-jsonfield;4564974;https://github.com/penguinolog/sqlalchemy_jsonfield;17;2020-12-11;1;106;1;1;1;2;3;;
jinja2-cli;1924858;https://github.com/mattrobenolt/jinja2-cli;302;2019-05-24;0;;7;38;38;104;8;;
appium-python-client;2855870;https://github.com/appium/python-client;1206;2021-03-10;5;54;16;256;100;42;49;2032;82
python-jwt;1055150;https://github.com/davedoesdev/python-jwt;185;2020-08-24;1;;0;15;15;44;5;;
orjson;3680398;https://github.com/ijl/orjson;1860;2021-03-06;14;13;10;131;100;14;11;1444;177
channels;2352898;https://github.com/django/channels;4819;2021-03-21;17;;94;969;100;31;208;10990;131
awacs;1700798;https://github.com/cloudtools/awacs;340;2021-03-21;3;80;5;35;35;187;29;328;35
urwid;4173279;https://github.com/urwid/urwid;2151;2021-02-14;11;;132;134;100;200;100;;
mrjob;1899708;https://github.com/yelp/mrjob;2532;2020-11-16;68;;201;1089;100;40;102;698;2
sseclient-py;3195076;https://github.com/mpetazzoni/sseclient;58;2021-01-30;0;229;5;9;9;42;7;;
pysaml2;2394593;https://github.com/identitypython/pysaml2;371;2021-03-07;31;71;50;291;100;143;108;544;34
wsaccel;1849075;https://github.com/methane/wsaccel;78;2021-02-23;0;;0;15;15;368;6;;
oauth2;1797656;https://github.com/joestump/python-oauth2;2940;2018-02-12;2;;49;80;79;700;34;;
json-logging-py;1852696;https://github.com/sebest/json-logging-py;17;2015-09-22;0;;1;0;;;;;
simpleeval;2466511;https://github.com/danthedeckie/simpleeval;247;2020-04-08;1;;12;34;34;102;13;334;46
keyrings-alt;1954202;https://github.com/jaraco/keyrings.alt;16;2020-12-16;;86;1;18;18;76;12;;
capstone;1036614;https://github.com/aquynh/capstone;4821;2021-03-19;46;89;409;479;100;32;201;;
mixpanel;1729650;https://github.com/mixpanel/mixpanel-python;76;2021-02-23;2;149;5;40;40;157;24;294;18
isoweek;2760455;https://github.com/gisle/isoweek;58;2020-02-01;0;;0;2;2;37;2;738;34
flake8-comprehensions;2818280;https://github.com/adamchainz/flake8-comprehensions;255;2021-03-19;5;;7;30;30;171;9;;
luminol;1484629;https://github.com/linkedin/luminol;888;2018-01-09;1;;24;12;12;137;5;35;3
django-localflavor;1818495;https://github.com/django/django-localflavor;586;2021-02-19;6;;17;103;100;73;114;2126;49
sqlalchemy-migrate;2138872;https://github.com/openstack-archive/sqlalchemy-migrate;340;2019-09-26;5;;;;;;36;;
args;2333293;https://github.com/kennethreitz-archive/args;206;2017-07-07;0;;4;2;2;941;11;;
pyee;4726837;https://github.com/jfhbrook/pyee;236;2020-11-12;1;;6;27;27;56;11;4132;96
protobuf3-to-dict;2909583;https://github.com/kaporzhu/protobuf-to-dict;61;2019-08-24;1;627;;;;;;;
